Player Distance,P1 f-left,P1 f-right,P1 b-left,P1 b-right,P2 f-left,P2 f-right,P2 b-left,P2 b-right,P1 ball,P2 ball,B f-left,B f-right,B b-left,B b-right,video id,result
0.0,589.4616187674987,687.3376171867797,554.5178085508165,657.6153891143364,589.4616187674987,687.3376171867797,554.5178085508165,657.6153891143364,997.0080240399271,997.0080240399271,448.2856232359008,870.1838886120565,1423.0899479653422,1606.687586309174,2,0
0.0,691.0007235886226,733.7860723671444,506.119551094403,563.1314233817893,691.0007235886226,733.7860723671444,506.119551094403,563.1314233817893,1197.9636889321812,1197.9636889321812,545.0587124338075,943.3583624476968,1520.021052485787,1703.907274472411,2,0
0.0,674.0741798941716,733.6184294304499,504.4809213439097,581.6536770278342,674.0741798941716,733.6184294304499,504.4809213439097,581.6536770278342,1224.2957159118052,1224.2957159118052,582.6731502308992,981.2359553135016,1557.2517458651314,1745.9521757482362,2,0
0.0,659.0007587249047,735.5011896659312,501.9531850680898,598.8630895288171,659.0007587249047,735.5011896659312,501.9531850680898,598.8630895288171,1170.9765155629723,1170.9765155629723,539.0732788777422,960.7601157416975,1513.3819742550127,1709.6154538374997,2,0
0.0,645.858343601753,737.3092973779728,500.4078336716962,613.9218191268332,645.858343601753,737.3092973779728,500.4078336716962,613.9218191268332,1101.8030677031172,1101.8030677031172,477.59501672442104,931.7601622735327,1451.5240266698997,1657.408217669986,2,0
0.0,636.8327881006128,743.8978424488137,494.65240320855617,626.5053870478689,636.8327881006128,743.8978424488137,494.65240320855617,626.5053870478689,1031.535748289898,1031.535748289898,411.0498753192853,901.1603630875029,1384.6071645055142,1600.082810357014,2,0
0.0,626.1150054103479,742.9939434477242,496.73433543494855,637.7813104818923,626.1150054103479,742.9939434477242,496.73433543494855,637.7813104818923,982.3059604827815,982.3059604827815,358.286198450345,938.7358520904589,1319.8462031615654,1579.50941750912,2,0
0.0,617.6123379596622,738.9431642555468,501.7668781416326,645.2611874272309,617.6123379596622,738.9431642555468,501.7668781416326,645.2611874272309,862.574054791819,862.574054791819,252.5173261382276,841.6751154691458,1224.7203762492074,1464.4425560601549,2,0
0.0,604.6527929316129,735.4352452799634,507.3263249625432,657.7537533150229,604.6527929316129,735.4352452799634,507.3263249625432,657.7537533150229,684.2368011149357,684.2368011149357,79.75587752636166,804.9627320565841,1044.766002509653,1316.48775155715,2,0
0.0,612.2826144845205,740.6929188266889,501.063868184486,651.7675966170764,612.2826144845205,740.6929188266889,501.063868184486,651.7675966170764,619.4868844455062,619.4868844455062,34.20526275297414,795.0509417641111,966.5635002419655,1251.0719403775308,2,0
0.0,598.4321181220139,736.5629640431292,507.6376660571987,664.9060083951716,598.4321181220139,736.5629640431292,507.6376660571987,664.9060083951716,480.1353975703104,480.1353975703104,136.0036764208968,775.0258060219672,839.000595947345,1134.0590813533481,2,0
0.0,592.595983786593,732.8697019252468,512.2938609821515,669.6066009232585,592.595983786593,732.8697019252468,512.2938609821515,669.6066009232585,403.27162062312294,403.27162062312294,215.2812114421507,781.1696358666279,760.079601094517,1068.4572990999686,2,0
10.198039027185569,592.595983786593,732.8697019252468,512.2938609821515,669.6066009232585,582.7332151164887,727.0171937444121,519.954805728344,677.7381500255095,366.7219655270188,357.8505274552491,254.86663179004034,783.3243261893505,721.3057604095505,1033.886841003405,2,0
122.15563842901399,749.4004270081516,676.7340688926486,585.0008547002303,488.4608479704387,733.5155076751956,776.9021817449093,468.20935488304804,533.6215887686704,538.9786637706543,531.4621341168155,211.69081227110448,639.5693863843078,830.233702038167,1026.4131721680114,3,0
114.0175425099138,735.2278558379028,784.3698107398066,460.41828808160955,535.4073215786276,722.1357213155986,677.492435382123,573.9381499778526,516.6439779964536,1177.2145089150065,1133.999118165442,495.5501992734944,850.9441814831334,1467.530238189319,1622.3997657790758,3,0
77.25283166331187,731.6481394768937,782.96423928555,461.0683246548173,538.8023756443544,743.1211206795296,721.2662476506162,533.0140711088217,502.09560842532767,1128.5286881599422,1121.1177458233367,447.1800532224129,829.2466460589394,1419.3114527826513,1581.8106713510313,3,0
60.14149981501958,716.7098436605988,725.1654983519279,520.4786258819856,532.0620264593217,731.1976476986233,783.5164325015782,460.3531253288067,539.6044847849209,1078.3399278520665,1105.9692581622692,422.8593146662374,820.1134067920119,1395.1648648098906,1562.1334770114877,3,0
57.62811813689564,702.9743949817803,722.2222649572637,520.4786258819856,546.1959355396193,724.9399975170359,779.6370950641074,463.1554814530429,544.8017988222873,1012.5897491086902,1045.3673995299453,364.44615514503647,798.2887948606068,1336.935301351565,1513.8824260820256,3,0
119.70797801316336,724.0400541406532,780.7547630338223,461.7456009535987,546.4000366032199,725.658321801659,674.50129725598,578.3640721898275,512.7153206214927,998.9259231794919,976.527009355092,313.82319863260585,784.2965000559418,1286.6856647992936,1473.8371687537262,3,0
2.23606797749979,728.0659310804208,785.4603745574948,457.4986338777418,544.2177872874057,730.3019923292007,786.5653183302707,456.7997373029017,542.226889779546,961.2933995404317,963.4988323812333,270.2831848265815,767.9121043452825,1242.7099420218701,1435.6057954745097,3,0
76.92203845452875,732.5469268244868,789.6157293266136,453.9823785126467,541.2651845445077,736.5989410798796,724.0787250016396,527.5916981909401,509.96568512008724,898.0924228608101,891.1930206189903,197.4968354176846,750.5071618579,1169.5853966256589,1375.56751924433,3,0
77.52418977325722,733.9216579444975,793.776416883243,449.73992484546,541.9464918236855,732.2465431806421,724.925513414999,525.2237618387044,514.9679601683973,824.5592762197269,814.9061295633994,118.00423721205946,736.7177207044772,1088.5311203635843,1309.0943434298385,3,0
50.15974481593781,654.673200917832,712.6324438306187,524.9018955957389,595.6257214056492,685.5836929215864,761.4151298733169,476.7074574621211,580.4980620122689,706.463020971374,740.7415203699601,81.54140052758476,733.8426261808454,1050.4875058752484,1278.8275880665071,3,0
44.294469180700204,709.8225130270242,750.5224846731775,491.5007629699063,548.6428710919336,734.8210666550054,794.6080794957977,449.040087297337,541.3658651965416,690.0876755891239,716.1319710779571,28.160255680657446,735.0435361255821,967.376865549306,1214.6250450241837,3,0
310.72817702937726,733.9216579444975,793.776416883243,449.73992484546,541.9464918236855,714.1575456438167,1033.3465052923923,261.43067914841214,791.2837670519976,595.6173268131141,572.1258602790124,144.5441109142811,748.5913437917914,833.4374601612288,1110.9068367779541,3,0
311.7130090323469,751.6515149988059,776.5822557849233,474.03058973024093,512.6451014103227,717.6747174033651,1010.4578170314682,263.59438537267823,758.5842075867386,551.6130890397725,493.73879734126626,224.08257406590099,772.8706230670176,752.3217396832289,1055.0374400939522,3,0
310.871356030111,694.5228577951916,767.490716556233,471.2080220030215,573.3384689692468,716.1571056688609,1034.7294332336353,259.43399931389104,790.6263339909694,435.0735569992734,428.2989610073786,289.66359798911566,785.6875969493218,687.6990620903885,1003.1600071773197,3,0
0.0,686.0262385652607,764.808472756415,473.240953426476,581.5986588705307,686.0262385652607,764.808472756415,473.240953426476,581.5986588705307,355.31676008879737,355.31676008879737,390.2332635744934,828.0591766293035,586.819392999243,936.8868661690161,3,0
314.6823795511913,687.92804856322,724.6109300859324,515.3348426023608,563.3702157551462,690.6011873722779,992.9481356042721,289.836160614924,770.0785674202341,346.15170084805305,169.5464538113375,524.0610651441299,918.2004138530978,451.07094785632114,878.5880718516499,3,0
83.2946576918352,712.0259826719808,784.3372998908059,455.692879031481,562.0142346951721,686.6097872882384,840.3148219566283,398.0678334153615,627.0199358872093,330.00151514803684,258.79142180528316,515.0242712727236,915.5730446010302,460.02717311045876,885.8041544269253,3,0
80.36168241145776,697.2983579501675,850.8636788581352,387.1046370169182,622.5704779380403,704.9631196027208,785.7283245499044,453.26372014534763,570.8274695562575,269.937029693964,325.92637205356675,505.01584133569514,910.8177644293066,470.01702096839006,891.8878853308862,3,0
4.47213595499958,701.3943256114923,856.0058411015663,381.8756342056927,621.7885492673535,704.5580174833013,860.3731748491465,377.4612562899668,621.5440451005866,275.4360179787676,276.08875384557047,509.01571684968627,919.6939708403007,466.0171670657638,896.6113985445422,3,0
89.37561188601732,787.8185070179552,688.7336204948906,590.4515221421653,449.80995987194416,787.8997398146544,608.9745479082028,679.6035609088581,460.3531253288067,373.02144710458674,283.8045101826255,870.3614191817098,400.15122141510454,963.4074942619037,575.1052077663703,4,0
184.55622449540954,768.8621462915182,522.1427008012273,761.8556293681894,511.76947935569586,775.226418538481,693.238775603327,578.6199097853444,463.03887525779083,1102.4019230752458,1251.0415660560604,923.8057155051597,607.2767079346943,1726.8010887186747,1580.256308324697,4,0
191.91925385432282,769.2574341532229,693.1846795768066,575.7013114454404,469.23341739479724,774.2467307002336,519.8788320368507,767.2893847825604,509.4595175281349,1224.9489785293101,1078.019016529857,902.0315958989463,585.4442757427901,1702.1269047870667,1557.6649190374674,4,0
204.24005483743878,770.374584212122,699.8892769574342,568.6844467716696,468.7963310436634,779.6569758554078,517.6997199149329,772.7483419587518,507.235645435137,1213.9868203567944,1061.6524855149164,883.9666283293731,572.0533191932375,1683.9602133067158,1543.2336180889788,4,0
246.9109151090733,713.9810921866209,707.5485849042453,538.8821763614009,530.3300858899106,784.9433100549364,516.8558793319469,776.8275226844116,504.44523984274053,1128.0469848370678,988.5873760067949,828.6163165180855,502.2598928841522,1612.011166214428,1471.1356157744262,4,0
250.92827660508888,711.8209044415596,709.6766869497687,536.0167907817814,533.1660154210881,793.095202355934,523.3622072714078,775.064513443881,495.61376090661565,1085.3764323956918,953.8390849613995,794.4287255632188,463.75101078056963,1568.818663835945,1430.0839136218547,4,0
208.0192298803166,760.5011505579726,699.978571100573,563.9476926098731,479.2128963206228,795.4985857938403,528.441103624614,771.2282411841517,491.1466176204413,1023.3376764294375,890.3235366988789,743.2751845716363,402.88211675377204,1499.977666500405,1363.7408111514446,4,0
212.24985276791125,797.1605860803706,533.8023978964501,766.6094181524253,487.0010266929629,721.5795174476615,685.8461926700476,564.6698150246744,518.2277491605404,734.0245227511135,835.1347196710241,644.4447222221623,271.9062338380641,1341.2061735616937,1207.2522520169512,4,0
220.42232191862965,793.5767133680272,532.7438408841532,765.4338638968098,489.83772823252394,715.3251009156606,691.4925885358425,556.6551895024423,525.6776578855145,636.3466036681582,740.2330714038653,600.3707188063055,215.64090521049107,1247.7058948325923,1114.821061874954,4,0
214.67417171145672,582.3650058167987,812.8425431779515,451.2471606558871,724.6985580225753,453.6298050172629,614.810539922666,665.3608043760919,784.1664364151274,1927.4597272057333,1760.8089050206443,1351.5043470148366,1628.2039184328232,2322.517814786358,2493.7066788217094,5,0
177.50774630984418,598.6894019439462,798.3238691157869,455.3064901799666,697.2775630980822,502.68081324037024,628.0286617663241,632.386748754273,735.9653524453444,1922.588099411832,1791.389404903356,1335.1509277980524,1604.239383633253,2307.1309022246655,2472.611777048714,5,0
167.83920876839238,607.3631533110977,796.2826131468651,453.9438291242651,686.4699556426341,512.5621913485231,635.9654078642957,621.7274322402061,726.8266643430193,2047.918211257471,1919.0760797842279,1454.8199201275738,1701.5478247760184,2427.4834705925396,2582.9130840971015,5,0
149.164338901763,518.3840275317132,637.0886908429626,618.7059075198814,721.0804393408547,611.7025420905164,775.4069899091702,470.2180345329175,669.463217809612,1833.4309367958206,1955.7548414870407,1363.2039465905314,1618.7417953460026,2336.0329620962116,2493.802317746938,5,0
177.73013250431114,514.2178526655798,637.3005570372585,619.9556435746028,725.3116571515999,636.9740968045718,797.4083019382228,445.0404475999906,654.3584644520158,1785.7807816190655,1939.1557441319662,1320.18218439729,1575.926711493907,2293.4048922944244,2449.5652675525916,5,0
153.3883959105121,517.099603558154,630.0253963135137,625.4734206982739,721.6349492645156,614.00325732035,771.3183519144349,473.2071428032337,664.7232506840722,1713.132802791424,1840.7389820395504,1248.9643709890206,1507.1894373302912,2222.664392120412,2377.3819634211077,5,0
69.57010852370435,637.8871373526824,776.8500498809278,463.49217900629134,641.4210785435727,587.7720646645263,713.1227103381297,531.1318103823193,667.2098620374252,1742.344684613237,1681.7041951544272,1129.6481753183157,1396.3212381110588,2103.8845025333494,2258.3042310547976,5,0
157.16551784663199,635.4124644669791,771.8633298712926,468.48052254069216,641.481098708294,529.6357238706619,629.5538102497673,621.9236287519553,708.9520435121124,1627.5902432737794,1491.9628011448542,1019.7082916206967,1295.5157274228668,1994.3620533895044,2148.4962182885033,5,0
103.31021246711285,600.9475850687812,681.7404198080087,558.0439050827453,644.2398621631543,511.00391387933615,613.9617251913999,642.0669746996804,726.6870027735463,1455.742422271193,1353.6413853011438,906.079466713599,1191.6006042294541,1881.0382771225045,2034.0199114069655,5,0
117.17508267545622,690.1724422200585,777.402083866515,460.55727114008306,583.2057955816283,616.2759122341226,665.0413520977473,572.8184703725955,624.9839997951948,1432.4356879106301,1335.6474085626041,781.1081871290302,1082.1099759266615,1756.0481200696067,1909.0670496344544,5,0
0.0,694.0929332589404,772.0524593575232,466.4118351843143,576.0555528766301,694.0929332589404,772.0524593575232,466.4118351843143,576.0555528766301,1289.1132611217681,1289.1132611217681,640.4451576833102,961.9157967306702,1614.5726988897093,1766.9060529637675,5,0
0.0,703.923291275406,769.1033740661915,470.67292252688594,563.5113131073767,703.923291275406,769.1033740661915,470.67292252688594,563.5113131073767,1175.119142895732,1175.119142895732,524.2985790558658,868.0005760366752,1496.5005846975137,1648.6509636669612,5,0
2.23606797749979,725.4074717012501,777.1357667743778,465.98390530145997,543.0147327651433,723.17148726979,776.0315715227055,466.6926183260241,545.0229352972221,149.33519344079613,150.47923444781344,812.2665818559816,714.4403404063911,575.5015204150203,426.4387412044079,5,0
106.23088063270491,778.1008932008754,779.0795851516069,481.6803919613087,483.2597645159382,672.6678229259967,718.672387113906,519.7662936358994,578.0700649575274,106.23088063270491,80.61017305526642,697.5442638284685,798.4009018030979,439.4234859449367,586.4887040685438,5,0
71.69379331573968,758.6000263643549,609.3094451918499,663.2865142606172,485.5234288888642,732.0724007910693,537.6262642393878,727.3960406821033,531.2409999237634,911.3446110006905,839.7648480378301,877.8524933039719,306.54363474063524,1518.634254848744,1276.5555217067529,6,0
0.0,770.0649323271382,475.09577981708065,811.3722943261004,539.4821591118654,770.0649323271382,475.09577981708065,811.3722943261004,539.4821591118654,320.2264823527249,320.2264823527249,1057.2629758011958,514.1643706053542,1062.3229264211518,524.4902286983047,6,0
0.0,670.0455208416813,864.6762399881242,379.19124462466164,665.1992182797571,670.0455208416813,864.6762399881242,379.19124462466164,665.1992182797571,604.3947385608184,604.3947385608184,65.7875368135941,742.5927551491463,913.265021776264,1175.2314665630768,7,0
57.706152185014034,746.2358876387547,775.283174072545,473.70138272966864,518.2557283812694,712.8997124420797,799.5561268603975,439.66009598324933,569.5305084014376,1003.57610573389,971.5394999689925,259.13124087998347,885.9757333019907,1221.3205967312597,1486.4144778627528,7,0
0.0,744.9463067899592,773.0569189910922,475.78356423903506,518.6925871843553,744.9463067899592,773.0569189910922,475.78356423903506,518.6925871843553,920.7089659604711,920.7089659604711,196.04081207748553,782.9303928191829,1171.0068317477912,1394.9211447246757,7,0
1.0,713.3091896225648,778.6822201642979,461.93614277300276,557.602905300896,712.4135035216556,777.8618129205213,462.66402496844296,558.2060551445138,810.6996977919753,809.7783647393896,108.01851693112621,767.6353300884476,1083.0018467204939,1323.06046725008,7,0
0.0,712.4135035216556,777.8618129205213,462.66402496844296,558.2060551445138,712.4135035216556,777.8618129205213,462.66402496844296,558.2060551445138,735.7886924926205,735.7886924926205,26.0,762.4434405252629,1001.0,1258.0321935467312,7,0
0.0,693.0353526336156,803.0504342816832,434.4801491437785,594.4451194181007,693.0353526336156,803.0504342816832,434.4801491437785,594.4451194181007,659.2738429514703,659.2738429514703,36.05551275463989,760.8521538380502,939.0021299230369,1208.0235924848487,7,0
0.0,678.8527086194766,739.0433004905734,499.2654604516519,578.4548383409028,678.8527086194766,739.0433004905734,499.2654604516519,578.4548383409028,529.6074017609648,529.6074017609648,174.07182425654074,776.739982233437,801.0156053411195,1102.1116095931482,7,0
0.0,684.6845989212843,762.6067138440363,475.41350422553205,582.0601343503951,684.6845989212843,762.6067138440363,475.41350422553205,582.0601343503951,453.25930768159634,453.25930768159634,262.68802789621,787.8407199428067,713.2531107538193,1029.7659928352655,7,0
0.0,690.4100231022143,802.6867383979879,434.7884543085292,597.2277622482063,690.4100231022143,802.6867383979879,434.7884543085292,597.2277622482063,449.7654944523868,449.7654944523868,268.2256512714621,797.3863555391451,707.0855676649044,1031.4310447140904,7,0
0.0,694.4818212163656,805.245925168206,432.2961947554015,594.1346648698425,694.4818212163656,805.245925168206,432.2961947554015,594.1346648698425,457.80017474876524,457.80017474876524,273.0164830188829,812.2524238190982,702.0064102271432,1038.2817536680493,7,0
0.0,693.0353526336156,803.0504342816832,434.4801491437785,594.4451194181007,693.0353526336156,803.0504342816832,434.4801491437785,594.4451194181007,461.06940909151626,461.06940909151626,273.18308878845335,818.8485818513701,702.0712214583361,1043.4500467200144,7,0
10.198039027185569,693.0353526336156,803.0504342816832,434.4801491437785,594.4451194181007,684.6561180621992,793.9130934806403,443.5414298574599,598.5591031802958,460.09238202778363,453.6353160855094,279.45840477609545,826.5137627408269,696.1838837548597,1043.8869670610895,7,0
0.0,674.5027798311879,783.2304897027439,454.23452092503936,604.0074502851766,674.5027798311879,783.2304897027439,454.23452092503936,604.0074502851766,429.52182715200865,429.52182715200865,300.3747659175118,832.9039560477546,675.1666460956139,1029.2492409518698,7,0
5.0,674.5027798311879,783.2304897027439,454.23452092503936,604.0074502851766,669.9470128301193,779.310592767736,458.2073766320224,607.0008237226701,427.2072096769904,423.60476862282843,306.52895458667524,837.8758857969359,669.2421086572482,1027.5996302062395,7,0
17.0,669.9470128301193,779.310592767736,458.2073766320224,607.0008237226701,654.5059205232601,766.0770196266169,471.8612084077266,617.3726589346179,406.7640593759483,395.2973564293088,331.5448687583628,848.2464264587267,644.2802185384866,1012.2731844714647,7,0
0.0,654.5059205232601,766.0770196266169,471.8612084077266,617.3726589346179,654.5059205232601,766.0770196266169,471.8612084077266,617.3726589346179,378.1137395017536,378.1137395017536,354.3613974461665,854.751425854324,621.2060849669778,995.45215856916,7,0
3.0,654.5059205232601,766.0770196266169,471.8612084077266,617.3726589346179,651.7890763122683,763.7571603592336,474.2931582892589,619.2333970321691,360.41087663942665,358.6377001933846,379.22288960451743,862.7085255171645,596.1417616641196,977.6712126272308,7,0
0.0,652.641555526462,762.4886884406876,475.46398391465993,617.6681957167618,652.641555526462,762.4886884406876,475.46398391465993,617.6681957167618,338.2454729926182,338.2454729926182,411.077851507473,872.823578966563,564.0567347350797,954.4611044982399,7,0
72.91776189653656,648.5984890515857,760.0342097563766,478.12655228506185,620.948468071224,579.193404658582,753.0690539386146,498.68827938903877,693.0642105894663,312.1602152741441,245.79869812511214,448.0044642634714,885.6635930193811,527.0037950527491,928.1298400547199,7,0
70.03570517957252,580.2456376397844,755.8974798211726,495.99395157602476,693.3296474260999,644.9868215707977,756.9544239912994,481.3865390722927,623.4621079103364,228.70505022845472,289.99482754007875,493.0040567784407,905.8967932386117,482.0041493597332,899.9577767873335,7,0
0.0,641.3493587741395,751.8330931795966,486.62511238118407,625.0823945689081,641.3493587741395,751.8330931795966,486.62511238118407,625.0823945689081,286.4349838968697,286.4349838968697,508.0039369926182,914.1465965587795,467.00428263560923,892.0140133428398,7,0
102.42070103255493,638.6336978268529,747.4817723530119,491.04785917464295,626.1022280746172,559.6043245008029,776.3485042170172,487.9364712746937,726.3897025701838,290.08274681545606,192.15098230297966,505.0,914.1493313458146,470.0,895.2898971841468,7,0
47.16990566028302,660.09166030181,783.6000255232257,454.5283269500373,620.4063184720155,619.0218089857578,745.2516353554684,495.6944623455057,646.4711903867023,833.3672659758122,788.3577867948029,228.47319317591726,704.0482937980888,1188.4128070666354,1362.2808080568411,8,0
13.152946437965905,638.3486508170907,769.3458260106439,470.3870746523548,636.9207172011286,625.670839978978,760.8652968824376,480.1968346417956,646.5609020038252,869.05753549463,855.9263987049354,278.44209451877066,733.3334848484692,1244.5099437127853,1417.4106673790768,8,0
108.90362712049586,740.1925425184991,782.2358979233821,464.1228285701965,528.6000378357913,636.8429947797181,765.1150240323346,474.54609891979936,636.4165302692884,1014.4180597761457,920.97774131626,331.0785405307931,756.9075240741104,1299.2836487849756,1466.7767382938687,8,0
70.9365914038728,694.0180112936551,746.9009305122065,492.73319352363507,564.7884559726765,641.3119365800078,766.8539626291306,472.3409785313995,632.3685634185179,997.9278531036199,957.4486931423531,361.4484748895754,774.620552270594,1331.0033809123101,1496.9843018548993,8,0
74.24284477308234,691.0723551119665,741.086364737606,498.4536086738665,565.7596662894944,630.7654080559586,755.0344363007557,484.809240836022,638.1629885852046,999.67294651801,951.2023969692254,367.3268299484806,777.3808590388626,1336.9943904145596,1502.3135491634227,8,0
0.0,632.4057241992675,748.302746219737,490.9297302058615,633.2708741131239,632.4057241992675,748.302746219737,490.9297302058615,633.2708741131239,435.6604182158393,435.6604182158393,197.39554199626699,711.922046294396,795.4495584259256,1049.0986607559844,8,0
0.0,618.5094987144498,739.6931796359894,500.92813855881565,644.6091839246475,618.5094987144498,739.6931796359894,500.92813855881565,644.6091839246475,451.27596878185307,451.27596878185307,167.547008329006,712.8337814666194,823.6485901159547,1076.3164032941243,8,0
12.529964086141668,604.2391910493724,738.1984827944311,504.9059318328514,659.3648458933794,603.7549171642414,726.3525314886705,515.7955021129983,655.0671721281719,461.09109728989563,460.7168327725828,143.17821063276352,713.935571322791,847.1274992585237,1098.557690792796,8,0
1.0,615.4843621084129,723.6027915921828,516.4261805911857,641.4639506628569,616.3700187387443,724.3562659354857,515.5938323913505,640.7940386738941,492.5302021196264,493.4136195931361,122.98373876248843,715.5061145790439,866.7467911679859,1117.172323323488,8,0
35.05709628591621,626.2531437046844,705.2297497978939,532.8864794681884,623.7980442418844,607.7910825275409,726.5714004831184,514.8640597283909,650.8310072514985,522.7389405812427,504.04860876705135,103.75451797391764,722.014542789825,883.1987318831476,1136.0369712293698,8,0
1.4142135623730951,650.132294229413,678.8018856779937,559.0143110869345,592.1123204257786,648.7480250451634,678.6000294724427,559.15024814445,593.5259050791296,1589.0248582070703,1587.8293359174343,1006.0178924850194,1258.4005721549875,1981.0090862992022,2120.353036642719,9,0
0.0,650.132294229413,678.8018856779937,559.0143110869345,592.1123204257786,650.132294229413,678.8018856779937,559.0143110869345,592.1123204257786,1562.1741260179674,1562.1741260179674,978.008179924892,1237.3552440588758,1953.004096257865,2094.93985593859,9,0
